distance_km,id_or_name,lat,lon,source_file
91.203,RN018345,-22.449058,134.206674,Bores_Ti_Tree.csv
91.305,RN015635,-22.45341,134.207201,Bores_Ti_Tree.csv
92.092,RN015461,-22.450919,134.21517,Bores_Ti_Tree.csv
92.109,RN018316,-22.448975,134.215538,Bores_Ti_Tree.csv
92.109,RN001775,-22.448898,134.215546,Bores_Ti_Tree.csv
92.171,RN018344,-22.450793,134.215955,Bores_Ti_Tree.csv
92.822,RN018185,-22.684238,134.159983,Bores_Ti_Tree.csv
92.835,RN001832,-22.68425,134.160119,Bores_Ti_Tree.csv
93.522,RN019975,-22.171763,134.207796,Bores_Ti_Tree.csv
93.605,RN003940,-22.395724,134.233758,Bores_Ti_Tree.csv
93.670,RN012852,-22.396125,134.234378,Bores_Ti_Tree.csv
93.670,RN015032,-22.396125,134.234378,Bores_Ti_Tree.csv
93.670,RN001499,-22.396125,134.234378,Bores_Ti_Tree.csv
93.689,RN015023,-22.933635,133.999988,Bores_Ti_Tree.csv
93.689,RN002170,-22.933635,133.999988,Bores_Ti_Tree.csv
93.710,RN002169,-22.933906,133.999996,Bores_Ti_Tree.csv
93.979,RN018626,-23.024687,133.899824,Bores_Ti_Tree.csv
94.068,RN017124,-23.025851,133.899649,Bores_Ti_Tree.csv
94.131,RN003938,-22.555851,134.216936,Bores_Ti_Tree.csv
94.131,RN016300,-22.555851,134.216936,Bores_Ti_Tree.csv
94.842,RN000350,-22.483486,134.238014,Bores_Ti_Tree.csv
94.853,RN012853,-22.483369,134.238137,Bores_Ti_Tree.csv
94.940,RN015030,-22.947239,134.003049,Bores_Ti_Tree.csv
95.140,RN017125,-22.951619,134.001304,Bores_Ti_Tree.csv
95.262,RN012433,-22.477069,134.243032,Bores_Ti_Tree.csv
95.488,RN010004,-22.899184,134.054439,Bores_Ti_Tree.csv
95.488,RN007488,-22.899184,134.054439,Bores_Ti_Tree.csv
95.540,RN019938,-22.900069,134.05433,Bores_Ti_Tree.csv
95.547,RN015027,-22.483401,134.244941,Bores_Ti_Tree.csv
96.267,RN019963,-22.919497,134.046472,Bores_Ti_Tree.csv
96.602,RN015077,-22.437682,134.260484,Bores_Ti_Tree.csv
96.818,RN015843,-22.436509,134.262687,Bores_Ti_Tree.csv
96.847,RN000652,-22.35335,134.265533,Bores_Ti_Tree.csv
96.856,RN013335,-22.975301,133.999995,Bores_Ti_Tree.csv
97.157,RN019012,-22.977985,134.001266,Bores_Ti_Tree.csv
97.173,RN003244,-22.373348,134.268877,Bores_Ti_Tree.csv
97.222,RN003937,-22.430657,134.26709,Bores_Ti_Tree.csv
97.476,RN013334,-22.979473,134.004042,Bores_Ti_Tree.csv
97.809,RN018186,-22.634984,134.230864,Bores_Ti_Tree.csv
97.814,RN043579,-22.634735,134.231004,Bores_Ti_Tree.csv
97.852,RN001132,-22.634845,134.231349,Bores_Ti_Tree.csv
98.510,RN015026,-22.864468,134.11832,Bores_Ti_Tree.csv
98.510,RN002166,-22.864468,134.11832,Bores_Ti_Tree.csv
117.235,RN005626 - WE FV.csv,-22.163176,134.441561,locations_index.csv
